testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_OneClassSVM_i1000_f50,0.0,0.0,0.0,0.0,2016-09-08 22:17:34
aws.m3.large_fit_OneClassSVM_i1000_f50,21.0,0.0,0.0,0.15,2016-09-08 22:17:34
aws.m3.large_fit_OneClassSVM_i1000_f50,41.0,87.1,4.0,0.3,2016-09-08 22:17:35
aws.m3.large_fit_OneClassSVM_i1000_f50,56.0,94.9,4.0,0.5,2016-09-08 22:17:35
aws.m3.large_fit_OneClassSVM_i1000_f50,68.0,92.9,8.0,0.67,2016-09-08 22:17:35
aws.m3.large_fit_OneClassSVM_i1000_f50,70.0,63.0,564.0,0.81,2016-09-08 22:17:35
