testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_FieldSelector_i5000_f50,0.0,0.0,0.0,0.0,2016-09-09 03:30:03
aws.m3.large_fit_FieldSelector_i5000_f50,21.0,0.0,0.0,0.13,2016-09-09 03:30:03
aws.m3.large_fit_FieldSelector_i5000_f50,41.0,94.9,8.0,0.29,2016-09-09 03:30:03
aws.m3.large_fit_FieldSelector_i5000_f50,57.0,98.7,8.0,0.49,2016-09-09 03:30:03
aws.m3.large_fit_FieldSelector_i5000_f50,71.0,59.8,12.0,0.59,2016-09-09 03:30:04
aws.m3.large_fit_FieldSelector_i5000_f50,89.0,99.0,12.0,0.8,2016-09-09 03:30:04
aws.m3.large_fit_FieldSelector_i5000_f50,91.0,54.8,20.0,0.92,2016-09-09 03:30:04
aws.m3.large_fit_FieldSelector_i5000_f50,86.0,4.0,24.0,0.92,2016-09-09 03:30:04
