testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,0.0,0.0,0.0,0.0,2016-09-08 18:43:08
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,21.0,0.0,0.0,0.13,2016-09-08 18:43:08
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,43.0,94.7,0.0,0.31,2016-09-08 18:43:08
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,53.0,82.8,0.0,0.48,2016-09-08 18:43:09
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,61.0,24.1,4.0,0.52,2016-09-08 18:43:09
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,61.0,0.0,4.0,0.52,2016-09-08 18:43:09
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,68.0,4.0,4.0,0.52,2016-09-08 18:43:09
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,103.0,100.0,4.0,0.71,2016-09-08 18:43:10
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,128.0,97.9,4.0,0.91,2016-09-08 18:43:10
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,214.0,97.9,8.0,0.99,2016-09-08 18:43:10
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,260.0,99.6,8.0,1.19,2016-09-08 18:43:10
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,260.0,87.2,8.0,1.41,2016-09-08 18:43:11
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,274.0,98.5,8.0,1.65,2016-09-08 18:43:11
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,276.0,103.3,8.0,1.9,2016-09-08 18:43:11
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,278.0,99.0,8.0,2.15,2016-09-08 18:43:11
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,279.0,83.7,8.0,2.36,2016-09-08 18:43:12
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,282.0,95.4,8.0,2.6,2016-09-08 18:43:12
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,283.0,103.3,8.0,2.85,2016-09-08 18:43:12
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,288.0,97.4,8.0,3.1,2016-09-08 18:43:12
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,282.0,38.8,348.0,3.12,2016-09-08 18:43:13
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,231.0,8.0,360.0,3.12,2016-09-08 18:43:13
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,231.0,0.0,360.0,3.12,2016-09-08 18:43:13
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,231.0,0.0,360.0,3.12,2016-09-08 18:43:13
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,231.0,0.0,360.0,3.12,2016-09-08 18:43:14
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,231.0,0.0,360.0,3.12,2016-09-08 18:43:14
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,231.0,0.0,360.0,3.12,2016-09-08 18:43:14
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,231.0,0.0,360.0,3.12,2016-09-08 18:43:14
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,231.0,0.0,360.0,3.12,2016-09-08 18:43:15
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,231.0,0.0,360.0,3.12,2016-09-08 18:43:15
aws.m3.large_fit_DecisionTreeRegressor_i50000_f20,0.0,0.0,0.0,0.0,2016-09-08 18:43:15
