testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_RandomForestRegressor_i2000_f10,0.0,0.0,0.0,0.0,2016-09-08 18:05:43
aws.m3.large_fit_RandomForestRegressor_i2000_f10,21.0,0.0,0.0,0.14,2016-09-08 18:05:44
aws.m3.large_fit_RandomForestRegressor_i2000_f10,43.0,98.1,4.0,0.31,2016-09-08 18:05:44
aws.m3.large_fit_RandomForestRegressor_i2000_f10,60.0,102.0,4.0,0.52,2016-09-08 18:05:44
aws.m3.large_fit_RandomForestRegressor_i2000_f10,70.0,87.7,8.0,0.7,2016-09-08 18:05:44
aws.m3.large_fit_RandomForestRegressor_i2000_f10,77.0,69.0,2104.0,0.85,2016-09-08 18:05:45
