testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_SpectralClustering_i20000_f50,0.0,0.0,0.0,0.0,2016-09-08 21:12:54
aws.m3.large_fit_SpectralClustering_i20000_f50,21.0,0.0,0.0,0.14,2016-09-08 21:12:54
aws.m3.large_fit_SpectralClustering_i20000_f50,43.0,94.4,4.0,0.31,2016-09-08 21:12:54
aws.m3.large_fit_SpectralClustering_i20000_f50,60.0,102.0,4.0,0.51,2016-09-08 21:12:54
aws.m3.large_fit_SpectralClustering_i20000_f50,61.0,4.0,4.0,0.52,2016-09-08 21:12:55
aws.m3.large_fit_SpectralClustering_i20000_f50,93.0,75.8,4.0,0.65,2016-09-08 21:12:55
aws.m3.large_fit_SpectralClustering_i20000_f50,137.0,102.4,4.0,0.82,2016-09-08 21:12:55
aws.m3.large_fit_SpectralClustering_i20000_f50,198.0,94.1,4.0,0.96,2016-09-08 21:12:56
aws.m3.large_fit_SpectralClustering_i20000_f50,209.0,102.3,4.0,1.1,2016-09-08 21:12:56
aws.m3.large_fit_SpectralClustering_i20000_f50,228.0,98.8,4.0,1.33,2016-09-08 21:12:56
aws.m3.large_fit_SpectralClustering_i20000_f50,228.0,99.2,4.0,1.58,2016-09-08 21:12:56
aws.m3.large_fit_SpectralClustering_i20000_f50,259.0,103.2,4.0,1.8,2016-09-08 21:12:57
aws.m3.large_fit_SpectralClustering_i20000_f50,259.0,91.7,4.0,2.04,2016-09-08 21:12:57
aws.m3.large_fit_SpectralClustering_i20000_f50,259.0,99.2,4.0,2.29,2016-09-08 21:12:57
aws.m3.large_fit_SpectralClustering_i20000_f50,168.0,100.7,4.0,2.53,2016-09-08 21:12:57
aws.m3.large_fit_SpectralClustering_i20000_f50,148.0,23.8,8.0,2.58,2016-09-08 21:12:58
