testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_SGDClassifier_i1000_f20,0.0,0.0,0.0,0.0,2016-09-08 20:53:30
aws.m3.large_fit_SGDClassifier_i1000_f20,20.0,0.0,0.0,0.11,2016-09-08 20:53:30
aws.m3.large_fit_SGDClassifier_i1000_f20,41.0,90.6,4.0,0.28,2016-09-08 20:53:30
aws.m3.large_fit_SGDClassifier_i1000_f20,51.0,86.4,4.0,0.45,2016-09-08 20:53:31
aws.m3.large_fit_SGDClassifier_i1000_f20,69.0,89.4,12.0,0.63,2016-09-08 20:53:31
aws.m3.large_fit_SGDClassifier_i1000_f20,0.0,0.0,0.0,0.0,2016-09-08 20:53:31
