testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_FieldSelector_i5000_f20,0.0,0.0,0.0,0.0,2016-09-09 03:25:04
aws.m3.large_fit_FieldSelector_i5000_f20,21.0,0.0,0.0,0.13,2016-09-09 03:25:04
aws.m3.large_fit_FieldSelector_i5000_f20,42.0,98.1,4.0,0.31,2016-09-09 03:25:04
aws.m3.large_fit_FieldSelector_i5000_f20,52.0,86.3,4.0,0.5,2016-09-09 03:25:05
aws.m3.large_fit_FieldSelector_i5000_f20,67.0,75.6,8.0,0.63,2016-09-09 03:25:05
aws.m3.large_fit_FieldSelector_i5000_f20,88.0,93.6,12.0,0.83,2016-09-09 03:25:05
aws.m3.large_fit_FieldSelector_i5000_f20,89.0,46.9,16.0,0.93,2016-09-09 03:25:06
aws.m3.large_fit_FieldSelector_i5000_f20,72.0,7.8,20.0,0.94,2016-09-09 03:25:06
