testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_OneClassSVM_i50000_f20,0.0,0.0,0.0,0.0,2016-09-08 22:12:54
aws.m3.large_fit_OneClassSVM_i50000_f20,21.0,0.0,0.0,0.14,2016-09-08 22:12:54
aws.m3.large_fit_OneClassSVM_i50000_f20,43.0,97.3,0.0,0.31,2016-09-08 22:12:54
aws.m3.large_fit_OneClassSVM_i50000_f20,57.0,98.2,0.0,0.51,2016-09-08 22:12:55
aws.m3.large_fit_OneClassSVM_i50000_f20,61.0,7.9,4.0,0.53,2016-09-08 22:12:55
aws.m3.large_fit_OneClassSVM_i50000_f20,61.0,0.0,4.0,0.53,2016-09-08 22:12:55
aws.m3.large_fit_OneClassSVM_i50000_f20,71.0,23.7,4.0,0.55,2016-09-08 22:12:55
aws.m3.large_fit_OneClassSVM_i50000_f20,109.0,100.0,4.0,0.76,2016-09-08 22:12:56
aws.m3.large_fit_OneClassSVM_i50000_f20,130.0,102.2,8.0,0.93,2016-09-08 22:12:56
aws.m3.large_fit_OneClassSVM_i50000_f20,157.0,96.9,8.0,1.09,2016-09-08 22:12:56
aws.m3.large_fit_OneClassSVM_i50000_f20,162.0,95.9,8.0,1.32,2016-09-08 22:12:56
aws.m3.large_fit_OneClassSVM_i50000_f20,180.0,99.3,8.0,1.55,2016-09-08 22:12:57
aws.m3.large_fit_OneClassSVM_i50000_f20,198.0,96.0,8.0,1.77,2016-09-08 22:12:57
aws.m3.large_fit_OneClassSVM_i50000_f20,217.0,98.1,8.0,2.01,2016-09-08 22:12:57
aws.m3.large_fit_OneClassSVM_i50000_f20,235.0,100.2,8.0,2.24,2016-09-08 22:12:58
aws.m3.large_fit_OneClassSVM_i50000_f20,252.0,96.1,8.0,2.46,2016-09-08 22:12:58
aws.m3.large_fit_OneClassSVM_i50000_f20,270.0,96.3,8.0,2.68,2016-09-08 22:12:58
aws.m3.large_fit_OneClassSVM_i50000_f20,289.0,103.5,8.0,2.92,2016-09-08 22:12:58
aws.m3.large_fit_OneClassSVM_i50000_f20,307.0,95.6,8.0,3.14,2016-09-08 22:12:59
aws.m3.large_fit_OneClassSVM_i50000_f20,324.0,91.6,8.0,3.34,2016-09-08 22:12:59
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,99.9,8.0,3.58,2016-09-08 22:12:59
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,95.9,8.0,3.82,2016-09-08 22:12:59
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,99.5,8.0,4.07,2016-09-08 22:13:00
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,99.8,8.0,4.32,2016-09-08 22:13:00
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,95.9,8.0,4.56,2016-09-08 22:13:00
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,100.0,8.0,4.81,2016-09-08 22:13:00
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,98.3,8.0,5.07,2016-09-08 22:13:01
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,85.6,8.0,5.29,2016-09-08 22:13:01
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,95.7,8.0,5.53,2016-09-08 22:13:01
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,99.7,8.0,5.78,2016-09-08 22:13:01
aws.m3.large_fit_OneClassSVM_i50000_f20,338.0,99.6,8.0,6.03,2016-09-08 22:13:02
