testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_ElasticNet_i20000_f50,0.0,0.0,0.0,0.0,2016-09-08 17:28:59
aws.m3.large_fit_ElasticNet_i20000_f50,21.0,0.0,0.0,0.15,2016-09-08 17:28:59
aws.m3.large_fit_ElasticNet_i20000_f50,44.0,94.4,0.0,0.31,2016-09-08 17:28:59
aws.m3.large_fit_ElasticNet_i20000_f50,61.0,94.1,4.0,0.51,2016-09-08 17:28:59
aws.m3.large_fit_ElasticNet_i20000_f50,61.0,0.0,4.0,0.51,2016-09-08 17:29:00
aws.m3.large_fit_ElasticNet_i20000_f50,93.0,91.8,4.0,0.69,2016-09-08 17:29:00
aws.m3.large_fit_ElasticNet_i20000_f50,162.0,100.9,4.0,0.83,2016-09-08 17:29:00
aws.m3.large_fit_ElasticNet_i20000_f50,162.0,99.4,4.0,1.09,2016-09-08 17:29:00
aws.m3.large_fit_ElasticNet_i20000_f50,162.0,99.5,4.0,1.35,2016-09-08 17:29:01
aws.m3.large_fit_ElasticNet_i20000_f50,162.0,95.7,4.0,1.6,2016-09-08 17:29:01
aws.m3.large_fit_ElasticNet_i20000_f50,162.0,99.6,4.0,1.86,2016-09-08 17:29:01
aws.m3.large_fit_ElasticNet_i20000_f50,162.0,99.4,4.0,2.12,2016-09-08 17:29:02
aws.m3.large_fit_ElasticNet_i20000_f50,162.0,98.6,8.0,2.37,2016-09-08 17:29:02
aws.m3.large_fit_ElasticNet_i20000_f50,162.0,99.3,8.0,2.64,2016-09-08 17:29:02
aws.m3.large_fit_ElasticNet_i20000_f50,156.0,97.2,8.0,2.87,2016-09-08 17:29:02
aws.m3.large_fit_ElasticNet_i20000_f50,167.0,98.7,8.0,3.11,2016-09-08 17:29:03
aws.m3.large_fit_ElasticNet_i20000_f50,169.0,98.4,8.0,3.36,2016-09-08 17:29:03
aws.m3.large_fit_ElasticNet_i20000_f50,165.0,74.0,12.0,3.5,2016-09-08 17:29:03
aws.m3.large_fit_ElasticNet_i20000_f50,144.0,0.0,20.0,3.5,2016-09-08 17:29:03
aws.m3.large_fit_ElasticNet_i20000_f50,144.0,0.0,20.0,3.5,2016-09-08 17:29:04
aws.m3.large_fit_ElasticNet_i20000_f50,144.0,0.0,20.0,3.5,2016-09-08 17:29:04
aws.m3.large_fit_ElasticNet_i20000_f50,144.0,17.4,20.0,3.54,2016-09-08 17:29:04
