testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_LinearRegression_i10000_f10,0.0,0.0,0.0,0.0,2016-09-08 17:03:30
aws.m3.large_fit_LinearRegression_i10000_f10,21.0,0.0,0.0,0.15,2016-09-08 17:03:30
aws.m3.large_fit_LinearRegression_i10000_f10,43.0,84.7,4.0,0.31,2016-09-08 17:03:31
aws.m3.large_fit_LinearRegression_i10000_f10,57.0,94.1,4.0,0.51,2016-09-08 17:03:31
aws.m3.large_fit_LinearRegression_i10000_f10,78.0,47.8,8.0,0.58,2016-09-08 17:03:31
aws.m3.large_fit_LinearRegression_i10000_f10,107.0,99.6,8.0,0.77,2016-09-08 17:03:31
aws.m3.large_fit_LinearRegression_i10000_f10,106.0,88.2,12.0,0.99,2016-09-08 17:03:32
aws.m3.large_fit_LinearRegression_i10000_f10,83.0,7.9,16.0,0.99,2016-09-08 17:03:32
aws.m3.large_fit_LinearRegression_i10000_f10,83.0,0.0,16.0,0.99,2016-09-08 17:03:32
