testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_RandomForestRegressor_i5000_f50,0.0,0.0,0.0,0.0,2016-09-08 18:16:44
aws.m3.large_fit_RandomForestRegressor_i5000_f50,21.0,0.0,0.0,0.14,2016-09-08 18:16:44
aws.m3.large_fit_RandomForestRegressor_i5000_f50,41.0,87.5,0.0,0.29,2016-09-08 18:16:45
aws.m3.large_fit_RandomForestRegressor_i5000_f50,57.0,99.1,0.0,0.49,2016-09-08 18:16:45
aws.m3.large_fit_RandomForestRegressor_i5000_f50,82.0,75.5,4.0,0.6,2016-09-08 18:16:45
aws.m3.large_fit_RandomForestRegressor_i5000_f50,84.0,95.8,4.0,0.84,2016-09-08 18:16:45
aws.m3.large_fit_RandomForestRegressor_i5000_f50,84.0,99.6,4.0,1.09,2016-09-08 18:16:46
aws.m3.large_fit_RandomForestRegressor_i5000_f50,93.0,95.4,4.0,1.33,2016-09-08 18:16:46
aws.m3.large_fit_RandomForestRegressor_i5000_f50,92.0,51.1,3356.0,1.43,2016-09-08 18:16:46
aws.m3.large_fit_RandomForestRegressor_i5000_f50,79.0,0.0,3364.0,1.43,2016-09-08 18:16:46
