testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_apply_DecisionTreeClassifier_i5000_f50,0.0,0.0,0.0,0.0,2016-09-10 14:45:55
aws.m3.large_apply_DecisionTreeClassifier_i5000_f50,21.0,0.0,0.0,0.14,2016-09-10 14:45:55
aws.m3.large_apply_DecisionTreeClassifier_i5000_f50,38.0,72.2,4.0,0.28,2016-09-10 14:45:56
aws.m3.large_apply_DecisionTreeClassifier_i5000_f50,53.0,70.6,4.0,0.42,2016-09-10 14:45:56
aws.m3.large_apply_DecisionTreeClassifier_i5000_f50,75.0,101.3,4.0,0.59,2016-09-10 14:45:56
aws.m3.large_apply_DecisionTreeClassifier_i5000_f50,66.0,75.2,4.0,0.75,2016-09-10 14:45:56
