testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_PCA_i20000_f10,0.0,0.0,0.0,0.0,2016-09-08 22:26:42
aws.m3.large_fit_PCA_i20000_f10,20.0,0.0,0.0,0.12,2016-09-08 22:26:43
aws.m3.large_fit_PCA_i20000_f10,41.0,98.8,4.0,0.29,2016-09-08 22:26:43
aws.m3.large_fit_PCA_i20000_f10,53.0,90.9,4.0,0.48,2016-09-08 22:26:43
aws.m3.large_fit_PCA_i20000_f10,61.0,27.8,8.0,0.53,2016-09-08 22:26:43
aws.m3.large_fit_PCA_i20000_f10,86.0,64.0,8.0,0.63,2016-09-08 22:26:44
aws.m3.large_fit_PCA_i20000_f10,140.0,97.2,8.0,0.78,2016-09-08 22:26:44
aws.m3.large_fit_PCA_i20000_f10,151.0,99.3,8.0,1.01,2016-09-08 22:26:44
aws.m3.large_fit_PCA_i20000_f10,154.0,99.3,8.0,1.26,2016-09-08 22:26:44
aws.m3.large_fit_PCA_i20000_f10,156.0,91.7,8.0,1.49,2016-09-08 22:26:45
aws.m3.large_fit_PCA_i20000_f10,134.0,44.2,20.0,1.55,2016-09-08 22:26:45
aws.m3.large_fit_PCA_i20000_f10,134.0,0.0,20.0,1.55,2016-09-08 22:26:45
aws.m3.large_fit_PCA_i20000_f10,134.0,0.0,20.0,1.55,2016-09-08 22:26:45
aws.m3.large_fit_PCA_i20000_f10,134.0,0.0,20.0,1.55,2016-09-08 22:26:46
aws.m3.large_fit_PCA_i20000_f10,134.0,0.0,20.0,1.55,2016-09-08 22:26:46
aws.m3.large_fit_PCA_i20000_f10,85.0,35.3,24.0,1.6,2016-09-08 22:26:46
