testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_Lasso_i10000_f10,0.0,0.0,0.0,0.0,2016-09-08 17:34:50
aws.m3.large_fit_Lasso_i10000_f10,21.0,0.0,0.0,0.16,2016-09-08 17:34:51
aws.m3.large_fit_Lasso_i10000_f10,44.0,94.0,4.0,0.32,2016-09-08 17:34:51
aws.m3.large_fit_Lasso_i10000_f10,61.0,101.1,8.0,0.52,2016-09-08 17:34:51
aws.m3.large_fit_Lasso_i10000_f10,80.0,44.3,8.0,0.59,2016-09-08 17:34:51
aws.m3.large_fit_Lasso_i10000_f10,102.0,97.8,8.0,0.79,2016-09-08 17:34:52
aws.m3.large_fit_Lasso_i10000_f10,108.0,100.1,8.0,1.03,2016-09-08 17:34:52
aws.m3.large_fit_Lasso_i10000_f10,106.0,54.8,12.0,1.15,2016-09-08 17:34:52
aws.m3.large_fit_Lasso_i10000_f10,83.0,4.0,20.0,1.15,2016-09-08 17:34:52
aws.m3.large_fit_Lasso_i10000_f10,70.0,3.5,20.0,1.15,2016-09-08 17:34:53
