testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_apply_RandomForestRegressor_i10000_f20,0.0,0.0,0.0,0.0,2016-09-09 11:37:28
aws.m3.large_apply_RandomForestRegressor_i10000_f20,21.0,0.0,0.0,0.15,2016-09-09 11:37:28
aws.m3.large_apply_RandomForestRegressor_i10000_f20,46.0,93.4,0.0,0.32,2016-09-09 11:37:28
aws.m3.large_apply_RandomForestRegressor_i10000_f20,53.0,42.6,0.0,0.41,2016-09-09 11:37:29
aws.m3.large_apply_RandomForestRegressor_i10000_f20,67.0,98.2,0.0,0.61,2016-09-09 11:37:29
aws.m3.large_apply_RandomForestRegressor_i10000_f20,76.0,99.8,4.0,0.78,2016-09-09 11:37:29
aws.m3.large_apply_RandomForestRegressor_i10000_f20,76.0,50.2,4.0,0.92,2016-09-09 11:37:29
