testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_fit_GaussianNB_i2000_f20,0.0,0.0,0.0,0.0,2016-09-08 20:07:56
aws.m3.large_fit_GaussianNB_i2000_f20,20.0,0.0,0.0,0.1,2016-09-08 20:07:57
aws.m3.large_fit_GaussianNB_i2000_f20,41.0,98.9,4.0,0.28,2016-09-08 20:07:57
aws.m3.large_fit_GaussianNB_i2000_f20,57.0,98.8,4.0,0.47,2016-09-08 20:07:57
aws.m3.large_fit_GaussianNB_i2000_f20,75.0,88.0,8.0,0.63,2016-09-08 20:07:57
aws.m3.large_fit_GaussianNB_i2000_f20,71.0,20.1,24.0,0.66,2016-09-08 20:07:58
