testname,mem_mb,cpu_percent,disk_write_kb,cpu_usr_time,time
aws.m3.large_apply_KernelRidge_i10000_f20,0.0,0.0,0.0,0.0,2016-09-09 13:40:07
aws.m3.large_apply_KernelRidge_i10000_f20,21.0,0.0,0.0,0.13,2016-09-09 13:40:07
aws.m3.large_apply_KernelRidge_i10000_f20,39.0,83.5,4.0,0.28,2016-09-09 13:40:07
aws.m3.large_apply_KernelRidge_i10000_f20,51.0,45.0,4.0,0.37,2016-09-09 13:40:08
aws.m3.large_apply_KernelRidge_i10000_f20,68.0,95.3,4.0,0.53,2016-09-09 13:40:08
aws.m3.large_apply_KernelRidge_i10000_f20,112.0,96.2,4.0,0.69,2016-09-09 13:40:08
aws.m3.large_apply_KernelRidge_i10000_f20,112.0,100.2,4.0,0.89,2016-09-09 13:40:08
aws.m3.large_apply_KernelRidge_i10000_f20,112.0,96.2,4.0,1.08,2016-09-09 13:40:09
aws.m3.large_apply_KernelRidge_i10000_f20,112.0,96.3,4.0,1.28,2016-09-09 13:40:09
aws.m3.large_apply_KernelRidge_i10000_f20,112.0,100.1,4.0,1.48,2016-09-09 13:40:09
aws.m3.large_apply_KernelRidge_i10000_f20,112.0,100.0,4.0,1.68,2016-09-09 13:40:09
aws.m3.large_apply_KernelRidge_i10000_f20,112.0,98.9,4.0,1.88,2016-09-09 13:40:10
aws.m3.large_apply_KernelRidge_i10000_f20,112.0,99.0,4.0,2.08,2016-09-09 13:40:10
aws.m3.large_apply_KernelRidge_i10000_f20,113.0,99.1,4.0,2.29,2016-09-09 13:40:10
aws.m3.large_apply_KernelRidge_i10000_f20,113.0,99.1,4.0,2.49,2016-09-09 13:40:10
aws.m3.large_apply_KernelRidge_i10000_f20,76.0,98.9,4.0,2.73,2016-09-09 13:40:11
aws.m3.large_apply_KernelRidge_i10000_f20,0.0,0.0,0.0,0.0,2016-09-09 13:40:11
